ENSMUSG00000028307	Aldob	protein_coding	ENSMUST00000029987	Aldob-201	protein_coding
ENSMUSG00000028309	Rnf20	protein_coding	ENSMUST00000167496	Rnf20-210	protein_coding
ENSMUSG00000028312	Smc2	protein_coding	ENSMUST00000102915	Smc2-201	protein_coding
ENSMUSG00000028318	Polr1e	protein_coding	ENSMUST00000133157	Polr1e-204	protein_coding
ENSMUSG00000028322	Exosc3	protein_coding	ENSMUST00000030003	Exosc3-201	protein_coding
ENSMUSG00000028327	Stra6l	protein_coding	ENSMUST00000107782	Stra6l-202	protein_coding
ENSMUSG00000028329	Xpa	protein_coding	ENSMUST00000058232	Xpa-202	protein_coding
ENSMUSG00000028330	Ncbp1	protein_coding	ENSMUST00000030014	Ncbp1-201	protein_coding
ENSMUSG00000028331	Trmo	protein_coding	ENSMUST00000030015	Trmo-201	protein_coding
ENSMUSG00000028331	Trmo	protein_coding	ENSMUST00000151903	Trmo-203	nonsense_mediated_decay
ENSMUSG00000028333	Anp32b	protein_coding	ENSMUST00000102926	Anp32b-201	protein_coding
ENSMUSG00000028334	Nans	protein_coding	ENSMUST00000030018	Nans-201	protein_coding
ENSMUSG00000028334	Nans	protein_coding	ENSMUST00000132345	Nans-202	processed_transcript
ENSMUSG00000028339	Col15a1	protein_coding	ENSMUST00000102917	Col15a1-202	protein_coding
ENSMUSG00000028343	Erp44	protein_coding	ENSMUST00000030028	Erp44-201	protein_coding
ENSMUSG00000028344	Invs	protein_coding	ENSMUST00000030029	Invs-201	protein_coding
ENSMUSG00000028344	Invs	protein_coding	ENSMUST00000156602	Invs-206	processed_transcript
ENSMUSG00000028345	Tex10	protein_coding	ENSMUST00000164866	Tex10-206	protein_coding
ENSMUSG00000028356	Ambp	protein_coding	ENSMUST00000030041	Ambp-201	protein_coding
ENSMUSG00000028367	Txn1	protein_coding	ENSMUST00000030051	Txn1-201	protein_coding
ENSMUSG00000028378	Ptgr1	protein_coding	ENSMUST00000030069	Ptgr1-201	protein_coding
ENSMUSG00000028381	Ugcg	protein_coding	ENSMUST00000030074	Ugcg-201	protein_coding
ENSMUSG00000028382	Ptbp3	protein_coding	ENSMUST00000030076	Ptbp3-201	protein_coding
ENSMUSG00000028383	Hsdl2	protein_coding	ENSMUST00000107528	Hsdl2-202	protein_coding
ENSMUSG00000028385	Snx30	protein_coding	ENSMUST00000030080	Snx30-201	protein_coding
ENSMUSG00000028393	Alad	protein_coding	ENSMUST00000137448	Alad-203	processed_transcript
ENSMUSG00000028394	Pole3	protein_coding	ENSMUST00000128100	Pole3-202	nonsense_mediated_decay
ENSMUSG00000028397	Kdm4c	protein_coding	ENSMUST00000030102	Kdm4c-201	protein_coding
ENSMUSG00000028398	Dmac1	protein_coding	ENSMUST00000030103	Dmac1-201	protein_coding
ENSMUSG00000028399	Ptprd	protein_coding	ENSMUST00000107289	Ptprd-206	protein_coding
ENSMUSG00000028402	Mpdz	protein_coding	ENSMUST00000107262	Mpdz-203	protein_coding
ENSMUSG00000028403	Zdhhc21	protein_coding	ENSMUST00000030110	Zdhhc21-201	protein_coding
ENSMUSG00000028405	Aco1	protein_coding	ENSMUST00000102973	Aco1-201	protein_coding
ENSMUSG00000028407	Smim27	protein_coding	ENSMUST00000129758	Smim27-201	protein_coding
ENSMUSG00000028409	Smu1	protein_coding	ENSMUST00000030117	Smu1-201	protein_coding
ENSMUSG00000028410	Dnaja1	protein_coding	ENSMUST00000030118	Dnaja1-201	protein_coding
ENSMUSG00000028410	Dnaja1	protein_coding	ENSMUST00000126020	Dnaja1-203	processed_transcript
ENSMUSG00000028410	Dnaja1	protein_coding	ENSMUST00000129204	Dnaja1-204	processed_transcript
ENSMUSG00000028410	Dnaja1	protein_coding	ENSMUST00000149794	Dnaja1-209	protein_coding
ENSMUSG00000028410	Dnaja1	protein_coding	ENSMUST00000164233	Dnaja1-210	protein_coding
ENSMUSG00000028411	Aptx	protein_coding	ENSMUST00000068125	Aptx-202	protein_coding
ENSMUSG00000028412	Slc44a1	protein_coding	ENSMUST00000102911	Slc44a1-201	protein_coding
ENSMUSG00000028412	Slc44a1	protein_coding	ENSMUST00000107651	Slc44a1-205	protein_coding
ENSMUSG00000028413	B4galt1	protein_coding	ENSMUST00000030121	B4galt1-201	protein_coding
ENSMUSG00000028414	Fktn	protein_coding	ENSMUST00000221657	Fktn-204	protein_coding
ENSMUSG00000028416	Bag1	protein_coding	ENSMUST00000108089	Bag1-202	protein_coding
ENSMUSG00000028416	Bag1	protein_coding	ENSMUST00000191273	Bag1-203	protein_coding
ENSMUSG00000028419	Chmp5	protein_coding	ENSMUST00000030128	Chmp5-201	protein_coding
ENSMUSG00000028420	Tmem38b	protein_coding	ENSMUST00000030127	Tmem38b-201	protein_coding
ENSMUSG00000028423	Nfx1	protein_coding	ENSMUST00000030133	Nfx1-201	protein_coding
ENSMUSG00000028423	Nfx1	protein_coding	ENSMUST00000098143	Nfx1-203	protein_coding
ENSMUSG00000028426	Rad23b	protein_coding	ENSMUST00000030134	Rad23b-201	protein_coding
ENSMUSG00000028430	Nol6	protein_coding	ENSMUST00000030138	Nol6-201	protein_coding
ENSMUSG00000028431	Ikbkap	protein_coding	ENSMUST00000030140	Ikbkap-201	protein_coding
ENSMUSG00000028433	Ubap2	protein_coding	ENSMUST00000108068	Ubap2-202	protein_coding
ENSMUSG00000028434	Epb41l4b	protein_coding	ENSMUST00000030142	Epb41l4b-201	protein_coding
ENSMUSG00000028436	Dcaf12	protein_coding	ENSMUST00000030145	Dcaf12-201	protein_coding
ENSMUSG00000028437	Ubap1	protein_coding	ENSMUST00000072866	Ubap1-201	protein_coding
ENSMUSG00000028439	Fam219a	protein_coding	ENSMUST00000108052	Fam219a-203	protein_coding
ENSMUSG00000028443	Nudt2	protein_coding	ENSMUST00000030154	Nudt2-201	protein_coding
ENSMUSG00000028445	Enho	protein_coding	ENSMUST00000127306	Enho-201	protein_coding
ENSMUSG00000028447	Dctn3	protein_coding	ENSMUST00000030158	Dctn3-201	protein_coding
ENSMUSG00000028452	Vcp	protein_coding	ENSMUST00000030164	Vcp-201	protein_coding
ENSMUSG00000028453	Fancg	protein_coding	ENSMUST00000123332	Fancg-202	retained_intron
ENSMUSG00000028454	Pigo	protein_coding	ENSMUST00000098109	Pigo-202	protein_coding
ENSMUSG00000028455	Stoml2	protein_coding	ENSMUST00000030169	Stoml2-201	protein_coding
ENSMUSG00000028456	Unc13b	protein_coding	ENSMUST00000207569	Unc13b-215	protein_coding
ENSMUSG00000028458	Tesk1	protein_coding	ENSMUST00000060864	Tesk1-201	protein_coding
ENSMUSG00000028459	Cd72	protein_coding	ENSMUST00000098104	Cd72-202	protein_coding
ENSMUSG00000028461	Ccdc107	protein_coding	ENSMUST00000140005	Ccdc107-205	processed_transcript
ENSMUSG00000028464	Tpm2	protein_coding	ENSMUST00000107914	Tpm2-203	protein_coding
ENSMUSG00000028465	Tln1	protein_coding	ENSMUST00000030187	Tln1-201	protein_coding
ENSMUSG00000028465	Tln1	protein_coding	ENSMUST00000123985	Tln1-202	processed_transcript
ENSMUSG00000028466	Creb3	protein_coding	ENSMUST00000102944	Creb3-201	protein_coding
ENSMUSG00000028467	Gba2	protein_coding	ENSMUST00000030189	Gba2-201	protein_coding
ENSMUSG00000028467	Gba2	protein_coding	ENSMUST00000128403	Gba2-202	retained_intron
ENSMUSG00000028468	Rgp1	protein_coding	ENSMUST00000107886	Rgp1-202	protein_coding
ENSMUSG00000028468	Rgp1	protein_coding	ENSMUST00000141612	Rgp1-206	retained_intron
ENSMUSG00000028469	Npr2	protein_coding	ENSMUST00000030191	Npr2-201	protein_coding
ENSMUSG00000028470	Hint2	protein_coding	ENSMUST00000134082	Hint2-204	processed_transcript
ENSMUSG00000028470	Hint2	protein_coding	ENSMUST00000151238	Hint2-205	processed_transcript
ENSMUSG00000028470	Hint2	protein_coding	ENSMUST00000151514	Hint2-206	processed_transcript
ENSMUSG00000028476	Reck	protein_coding	ENSMUST00000128463	Reck-202	processed_transcript
ENSMUSG00000028478	Clta	protein_coding	ENSMUST00000107846	Clta-202	protein_coding
ENSMUSG00000028479	Gne	protein_coding	ENSMUST00000030201	Gne-201	protein_coding
ENSMUSG00000028479	Gne	protein_coding	ENSMUST00000102936	Gne-202	protein_coding
ENSMUSG00000028480	Glipr2	protein_coding	ENSMUST00000030202	Glipr2-201	protein_coding
ENSMUSG00000028483	Snapc3	protein_coding	ENSMUST00000123262	Snapc3-203	nonsense_mediated_decay
ENSMUSG00000028483	Snapc3	protein_coding	ENSMUST00000130676	Snapc3-205	retained_intron
ENSMUSG00000028484	Psip1	protein_coding	ENSMUST00000030207	Psip1-201	protein_coding
ENSMUSG00000028484	Psip1	protein_coding	ENSMUST00000107214	Psip1-202	protein_coding
ENSMUSG00000028494	Plin2	protein_coding	ENSMUST00000000466	Plin2-201	protein_coding
ENSMUSG00000028494	Plin2	protein_coding	ENSMUST00000154999	Plin2-208	processed_transcript
ENSMUSG00000028495	Rps6	protein_coding	ENSMUST00000136174	Rps6-204	processed_transcript
ENSMUSG00000028496	Mllt3	protein_coding	ENSMUST00000078090	Mllt3-201	protein_coding
ENSMUSG00000028497	Hacd4	protein_coding	ENSMUST00000132493	Hacd4-202	protein_coding
ENSMUSG00000028497	Hacd4	protein_coding	ENSMUST00000151280	Hacd4-203	protein_coding
ENSMUSG00000028514	Usp24	protein_coding	ENSMUST00000165709	Usp24-204	protein_coding
ENSMUSG00000028517	Plpp3	protein_coding	ENSMUST00000064139	Plpp3-201	protein_coding
ENSMUSG00000028518	Prkaa2	protein_coding	ENSMUST00000030243	Prkaa2-201	protein_coding
ENSMUSG00000028521	Slc35d1	protein_coding	ENSMUST00000150285	Slc35d1-203	protein_coding
ENSMUSG00000028522	Mier1	protein_coding	ENSMUST00000106858	Mier1-205	protein_coding
ENSMUSG00000028522	Mier1	protein_coding	ENSMUST00000124348	Mier1-206	retained_intron
ENSMUSG00000028522	Mier1	protein_coding	ENSMUST00000128536	Mier1-207	processed_transcript
ENSMUSG00000028522	Mier1	protein_coding	ENSMUST00000144219	Mier1-212	processed_transcript
ENSMUSG00000028522	Mier1	protein_coding	ENSMUST00000151588	Mier1-215	retained_intron
ENSMUSG00000028525	Pde4b	protein_coding	ENSMUST00000097950	Pde4b-203	protein_coding
ENSMUSG00000028527	Ak4	protein_coding	ENSMUST00000106946	Ak4-203	protein_coding
ENSMUSG00000028527	Ak4	protein_coding	ENSMUST00000131397	Ak4-204	protein_coding
ENSMUSG00000028530	Jak1	protein_coding	ENSMUST00000102781	Jak1-201	protein_coding
ENSMUSG00000028536	2610528J11Rik	protein_coding	ENSMUST00000030261	2610528J11Rik-201	protein_coding
ENSMUSG00000028536	2610528J11Rik	protein_coding	ENSMUST00000106367	2610528J11Rik-202	protein_coding
ENSMUSG00000028538	St3gal3	protein_coding	ENSMUST00000030263	St3gal3-201	protein_coding
ENSMUSG00000028540	Dph2	protein_coding	ENSMUST00000139332	Dph2-203	retained_intron
ENSMUSG00000028542	Slc6a9	protein_coding	ENSMUST00000030269	Slc6a9-201	protein_coding
ENSMUSG00000028549	Itgb3bp	protein_coding	ENSMUST00000123830	Itgb3bp-203	processed_transcript
ENSMUSG00000028549	Itgb3bp	protein_coding	ENSMUST00000146258	Itgb3bp-204	protein_coding
ENSMUSG00000028550	Atg4c	protein_coding	ENSMUST00000030279	Atg4c-201	protein_coding
ENSMUSG00000028551	Cdkn2c	protein_coding	ENSMUST00000097921	Cdkn2c-202	protein_coding
ENSMUSG00000028552	Eps15	protein_coding	ENSMUST00000102729	Eps15-202	protein_coding
ENSMUSG00000028552	Eps15	protein_coding	ENSMUST00000126015	Eps15-203	retained_intron
ENSMUSG00000028553	Angptl3	protein_coding	ENSMUST00000030280	Angptl3-201	protein_coding
ENSMUSG00000028556	Dock7	protein_coding	ENSMUST00000030286	Dock7-201	protein_coding
ENSMUSG00000028556	Dock7	protein_coding	ENSMUST00000205484	Dock7-213	retained_intron
ENSMUSG00000028556	Dock7	protein_coding	ENSMUST00000205783	Dock7-216	retained_intron
ENSMUSG00000028556	Dock7	protein_coding	ENSMUST00000206604	Dock7-218	retained_intron
ENSMUSG00000028557	Rnf11	protein_coding	ENSMUST00000030284	Rnf11-201	protein_coding
ENSMUSG00000028559	Osbpl9	protein_coding	ENSMUST00000084366	Osbpl9-202	protein_coding
ENSMUSG00000028559	Osbpl9	protein_coding	ENSMUST00000139412	Osbpl9-205	processed_transcript
ENSMUSG00000028559	Osbpl9	protein_coding	ENSMUST00000147457	Osbpl9-206	processed_transcript
ENSMUSG00000028560	Usp1	protein_coding	ENSMUST00000030289	Usp1-201	protein_coding
ENSMUSG00000028563	Tm2d1	protein_coding	ENSMUST00000102793	Tm2d1-202	protein_coding
ENSMUSG00000028565	Nfia	protein_coding	ENSMUST00000075448	Nfia-202	protein_coding
ENSMUSG00000028567	Txndc12	protein_coding	ENSMUST00000030296	Txndc12-201	protein_coding
ENSMUSG00000028568	Btf3l4	protein_coding	ENSMUST00000102742	Btf3l4-204	protein_coding
ENSMUSG00000028572	Hook1	protein_coding	ENSMUST00000030306	Hook1-201	protein_coding
ENSMUSG00000028572	Hook1	protein_coding	ENSMUST00000107083	Hook1-202	protein_coding
ENSMUSG00000028572	Hook1	protein_coding	ENSMUST00000146947	Hook1-209	processed_transcript
ENSMUSG00000028573	Fggy	protein_coding	ENSMUST00000079223	Fggy-202	protein_coding
ENSMUSG00000028573	Fggy	protein_coding	ENSMUST00000176162	Fggy-216	processed_transcript
ENSMUSG00000028576	Ift74	protein_coding	ENSMUST00000030311	Ift74-201	protein_coding
ENSMUSG00000028577	Plaa	protein_coding	ENSMUST00000107107	Plaa-201	protein_coding
ENSMUSG00000028577	Plaa	protein_coding	ENSMUST00000129748	Plaa-203	processed_transcript
ENSMUSG00000028578	Caap1	protein_coding	ENSMUST00000030313	Caap1-201	protein_coding
ENSMUSG00000028580	Pum1	protein_coding	ENSMUST00000030315	Pum1-201	protein_coding
ENSMUSG00000028581	Laptm5	protein_coding	ENSMUST00000151698	Laptm5-207	protein_coding
ENSMUSG00000028582	Cc2d1b	protein_coding	ENSMUST00000106665	Cc2d1b-202	retained_intron
ENSMUSG00000028582	Cc2d1b	protein_coding	ENSMUST00000150199	Cc2d1b-207	retained_intron
ENSMUSG00000028583	Pdpn	protein_coding	ENSMUST00000030317	Pdpn-201	protein_coding
ENSMUSG00000028597	Gpx7	protein_coding	ENSMUST00000030332	Gpx7-201	protein_coding
ENSMUSG00000028599	Tnfrsf1b	protein_coding	ENSMUST00000030336	Tnfrsf1b-201	protein_coding
ENSMUSG00000028600	Podn	protein_coding	ENSMUST00000145491	Podn-206	processed_transcript
ENSMUSG00000028601	Echdc2	protein_coding	ENSMUST00000052999	Echdc2-201	protein_coding
ENSMUSG00000028603	Scp2	protein_coding	ENSMUST00000030340	Scp2-201	protein_coding
ENSMUSG00000028607	Cpt2	protein_coding	ENSMUST00000030345	Cpt2-201	protein_coding
ENSMUSG00000028608	0610037L13Rik	protein_coding	ENSMUST00000132417	0610037L13Rik-210	nonsense_mediated_decay
ENSMUSG00000028609	Magoh	protein_coding	ENSMUST00000030348	Magoh-201	protein_coding
ENSMUSG00000028614	Ndc1	protein_coding	ENSMUST00000139560	Ndc1-204	protein_coding
ENSMUSG00000028617	Lrrc42	protein_coding	ENSMUST00000030360	Lrrc42-201	protein_coding
ENSMUSG00000028618	Tmem59	protein_coding	ENSMUST00000030361	Tmem59-201	protein_coding
ENSMUSG00000028619	Tceanc2	protein_coding	ENSMUST00000057043	Tceanc2-202	protein_coding
ENSMUSG00000028621	Cyb5rl	protein_coding	ENSMUST00000149453	Cyb5rl-209	nonsense_mediated_decay
ENSMUSG00000028621	Cyb5rl	protein_coding	ENSMUST00000156406	Cyb5rl-211	retained_intron
ENSMUSG00000028622	Mrpl37	protein_coding	ENSMUST00000030365	Mrpl37-201	protein_coding
ENSMUSG00000028629	Exo5	protein_coding	ENSMUST00000030375	Exo5-201	protein_coding
ENSMUSG00000028630	Dyrk2	protein_coding	ENSMUST00000004281	Dyrk2-201	protein_coding
ENSMUSG00000028633	Ctps	protein_coding	ENSMUST00000030381	Ctps-201	protein_coding
ENSMUSG00000028634	Hivep3	protein_coding	ENSMUST00000125069	Hivep3-204	processed_transcript
ENSMUSG00000028634	Hivep3	protein_coding	ENSMUST00000136547	Hivep3-205	processed_transcript
ENSMUSG00000028636	Ppcs	protein_coding	ENSMUST00000140641	Ppcs-203	retained_intron
ENSMUSG00000028637	Ccdc30	protein_coding	ENSMUST00000044781	Ccdc30-201	protein_coding
ENSMUSG00000028637	Ccdc30	protein_coding	ENSMUST00000154606	Ccdc30-213	retained_intron
ENSMUSG00000028639	Ybx1	protein_coding	ENSMUST00000079644	Ybx1-201	protein_coding
ENSMUSG00000028641	P3h1	protein_coding	ENSMUST00000121111	P3h1-204	protein_coding
ENSMUSG00000028643	Svbp	protein_coding	ENSMUST00000097908	Svbp-202	protein_coding
ENSMUSG00000028645	Slc2a1	protein_coding	ENSMUST00000030398	Slc2a1-201	protein_coding
ENSMUSG00000028646	Rragc	protein_coding	ENSMUST00000030399	Rragc-201	protein_coding
ENSMUSG00000028646	Rragc	protein_coding	ENSMUST00000155757	Rragc-205	nonsense_mediated_decay
ENSMUSG00000028647	Mycbp	protein_coding	ENSMUST00000030400	Mycbp-201	protein_coding
ENSMUSG00000028647	Mycbp	protein_coding	ENSMUST00000106202	Mycbp-202	protein_coding
ENSMUSG00000028648	Ndufs5	protein_coding	ENSMUST00000106207	Ndufs5-203	protein_coding
ENSMUSG00000028649	Macf1	protein_coding	ENSMUST00000097897	Macf1-203	protein_coding
ENSMUSG00000028649	Macf1	protein_coding	ENSMUST00000106213	Macf1-204	protein_coding
ENSMUSG00000028649	Macf1	protein_coding	ENSMUST00000125447	Macf1-208	protein_coding
ENSMUSG00000028651	Ppie	protein_coding	ENSMUST00000030404	Ppie-201	protein_coding
ENSMUSG00000028653	Trit1	protein_coding	ENSMUST00000102649	Trit1-201	protein_coding
ENSMUSG00000028654	Mycl	protein_coding	ENSMUST00000030407	Mycl-201	protein_coding
ENSMUSG00000028655	Mfsd2a	protein_coding	ENSMUST00000030408	Mfsd2a-201	protein_coding
ENSMUSG00000028656	Cap1	protein_coding	ENSMUST00000106257	Cap1-203	protein_coding
ENSMUSG00000028657	Ppt1	protein_coding	ENSMUST00000120157	Ppt1-203	nonsense_mediated_decay
ENSMUSG00000028657	Ppt1	protein_coding	ENSMUST00000121870	Ppt1-204	protein_coding
ENSMUSG00000028668	Eloa	protein_coding	ENSMUST00000030427	Eloa-201	protein_coding
ENSMUSG00000028669	Pithd1	protein_coding	ENSMUST00000105851	Pithd1-201	protein_coding
ENSMUSG00000028670	Lypla2	protein_coding	ENSMUST00000067567	Lypla2-201	protein_coding
ENSMUSG00000028671	Gale	protein_coding	ENSMUST00000102540	Gale-201	protein_coding
ENSMUSG00000028671	Gale	protein_coding	ENSMUST00000153542	Gale-207	retained_intron
ENSMUSG00000028672	Hmgcl	protein_coding	ENSMUST00000030432	Hmgcl-201	protein_coding
ENSMUSG00000028673	Fuca1	protein_coding	ENSMUST00000030434	Fuca1-201	protein_coding
ENSMUSG00000028675	Pnrc2	protein_coding	ENSMUST00000030436	Pnrc2-201	protein_coding
ENSMUSG00000028675	Pnrc2	protein_coding	ENSMUST00000142585	Pnrc2-202	protein_coding
ENSMUSG00000028676	Srsf10	protein_coding	ENSMUST00000030438	Srsf10-201	processed_transcript
ENSMUSG00000028676	Srsf10	protein_coding	ENSMUST00000126641	Srsf10-205	protein_coding
ENSMUSG00000028676	Srsf10	protein_coding	ENSMUST00000129198	Srsf10-206	processed_transcript
ENSMUSG00000028677	Rnf220	protein_coding	ENSMUST00000030439	Rnf220-201	protein_coding
ENSMUSG00000028677	Rnf220	protein_coding	ENSMUST00000154974	Rnf220-210	retained_intron
ENSMUSG00000028680	Plk3	protein_coding	ENSMUST00000126135	Plk3-202	processed_transcript
ENSMUSG00000028683	Eif2b3	protein_coding	ENSMUST00000106447	Eif2b3-202	protein_coding
ENSMUSG00000028683	Eif2b3	protein_coding	ENSMUST00000129587	Eif2b3-204	processed_transcript
ENSMUSG00000028683	Eif2b3	protein_coding	ENSMUST00000155181	Eif2b3-207	processed_transcript
ENSMUSG00000028684	Urod	protein_coding	ENSMUST00000030446	Urod-201	protein_coding
ENSMUSG00000028688	Toe1	protein_coding	ENSMUST00000030451	Toe1-201	protein_coding
ENSMUSG00000028689	Ccdc163	protein_coding	ENSMUST00000030452	Ccdc163-201	protein_coding
ENSMUSG00000028690	Mmachc	protein_coding	ENSMUST00000030453	Mmachc-201	protein_coding
ENSMUSG00000028691	Prdx1	protein_coding	ENSMUST00000135573	Prdx1-204	protein_coding
ENSMUSG00000028692	Akr1a1	protein_coding	ENSMUST00000030455	Akr1a1-201	protein_coding
ENSMUSG00000028692	Akr1a1	protein_coding	ENSMUST00000126146	Akr1a1-202	processed_transcript
ENSMUSG00000028692	Akr1a1	protein_coding	ENSMUST00000128010	Akr1a1-203	processed_transcript
ENSMUSG00000028693	Nasp	protein_coding	ENSMUST00000030457	Nasp-202	protein_coding
ENSMUSG00000028696	Ipp	protein_coding	ENSMUST00000106479	Ipp-202	protein_coding
ENSMUSG00000028698	Pik3r3	protein_coding	ENSMUST00000030464	Pik3r3-201	protein_coding
ENSMUSG00000028700	Pomgnt1	protein_coding	ENSMUST00000136855	Pomgnt1-208	retained_intron
ENSMUSG00000028702	Rad54l	protein_coding	ENSMUST00000139147	Rad54l-204	processed_transcript
ENSMUSG00000028703	Lrrc41	protein_coding	ENSMUST00000030471	Lrrc41-201	protein_coding
ENSMUSG00000028706	Nsun4	protein_coding	ENSMUST00000030475	Nsun4-202	protein_coding
ENSMUSG00000028708	Mknk1	protein_coding	ENSMUST00000144235	Mknk1-207	processed_transcript
ENSMUSG00000028708	Mknk1	protein_coding	ENSMUST00000153766	Mknk1-212	processed_transcript
ENSMUSG00000028709	Mob3c	protein_coding	ENSMUST00000030477	Mob3c-201	protein_coding
ENSMUSG00000028710	Atpaf1	protein_coding	ENSMUST00000176047	Atpaf1-203	protein_coding
ENSMUSG00000028710	Atpaf1	protein_coding	ENSMUST00000177280	Atpaf1-205	protein_coding
ENSMUSG00000028710	Atpaf1	protein_coding	ENSMUST00000184179	Atpaf1-206	nonsense_mediated_decay
ENSMUSG00000028712	Cyp4a31	protein_coding	ENSMUST00000030486	Cyp4a31-202	protein_coding
ENSMUSG00000028713	Cyp4b1	protein_coding	ENSMUST00000102707	Cyp4b1-201	protein_coding
ENSMUSG00000028715	Cyp4a14	protein_coding	ENSMUST00000030487	Cyp4a14-201	protein_coding
ENSMUSG00000028716	Pdzk1ip1	protein_coding	ENSMUST00000171877	Pdzk1ip1-207	protein_coding
ENSMUSG00000028717	Tal1	protein_coding	ENSMUST00000030489	Tal1-201	protein_coding
ENSMUSG00000028719	Cmpk1	protein_coding	ENSMUST00000030491	Cmpk1-201	protein_coding
ENSMUSG00000028729	Ebna1bp2	protein_coding	ENSMUST00000030501	Ebna1bp2-201	protein_coding
ENSMUSG00000028729	Ebna1bp2	protein_coding	ENSMUST00000149837	Ebna1bp2-205	processed_transcript
ENSMUSG00000028737	Aldh4a1	protein_coding	ENSMUST00000039818	Aldh4a1-201	protein_coding
ENSMUSG00000028741	Mrto4	protein_coding	ENSMUST00000102503	Mrto4-202	protein_coding
ENSMUSG00000028743	Akr7a5	protein_coding	ENSMUST00000073787	Akr7a5-201	protein_coding
ENSMUSG00000028744	Pqlc2	protein_coding	ENSMUST00000139840	Pqlc2-203	nonsense_mediated_decay
ENSMUSG00000028745	Capzb	protein_coding	ENSMUST00000102508	Capzb-204	protein_coding
ENSMUSG00000028745	Capzb	protein_coding	ENSMUST00000156760	Capzb-211	retained_intron
ENSMUSG00000028755	Cda	protein_coding	ENSMUST00000030535	Cda-201	protein_coding
ENSMUSG00000028755	Cda	protein_coding	ENSMUST00000144986	Cda-202	retained_intron
ENSMUSG00000028756	Pink1	protein_coding	ENSMUST00000030536	Pink1-201	protein_coding
ENSMUSG00000028756	Pink1	protein_coding	ENSMUST00000105816	Pink1-202	protein_coding
ENSMUSG00000028757	Ddost	protein_coding	ENSMUST00000030538	Ddost-201	protein_coding
ENSMUSG00000028759	Hp1bp3	protein_coding	ENSMUST00000105827	Hp1bp3-205	protein_coding
ENSMUSG00000028759	Hp1bp3	protein_coding	ENSMUST00000154581	Hp1bp3-212	retained_intron
ENSMUSG00000028760	Eif4g3	protein_coding	ENSMUST00000084215	Eif4g3-203	protein_coding
ENSMUSG00000028763	Hspg2	protein_coding	ENSMUST00000030547	Hspg2-201	protein_coding
ENSMUSG00000028766	Alpl	protein_coding	ENSMUST00000030551	Alpl-201	protein_coding
ENSMUSG00000028771	Ptpn12	protein_coding	ENSMUST00000030556	Ptpn12-201	protein_coding
ENSMUSG00000028772	Zcchc17	protein_coding	ENSMUST00000134159	Zcchc17-202	protein_coding
ENSMUSG00000028776	Tinagl1	protein_coding	ENSMUST00000105999	Tinagl1-203	protein_coding
ENSMUSG00000028779	Pef1	protein_coding	ENSMUST00000118199	Pef1-202	protein_coding
ENSMUSG00000028788	Ptp4a2	protein_coding	ENSMUST00000030578	Ptp4a2-201	protein_coding
ENSMUSG00000028790	Khdrbs1	protein_coding	ENSMUST00000066257	Khdrbs1-201	protein_coding
ENSMUSG00000028790	Khdrbs1	protein_coding	ENSMUST00000129342	Khdrbs1-202	nonsense_mediated_decay
ENSMUSG00000028792	Ak2	protein_coding	ENSMUST00000030583	Ak2-201	protein_coding
ENSMUSG00000028792	Ak2	protein_coding	ENSMUST00000102604	Ak2-202	protein_coding
ENSMUSG00000028793	Rnf19b	protein_coding	ENSMUST00000130803	Rnf19b-203	protein_coding
ENSMUSG00000028793	Rnf19b	protein_coding	ENSMUST00000168461	Rnf19b-206	protein_coding
ENSMUSG00000028795	Ccdc28b	protein_coding	ENSMUST00000106035	Ccdc28b-202	protein_coding
ENSMUSG00000028796	Phc2	protein_coding	ENSMUST00000030588	Phc2-201	protein_coding
ENSMUSG00000028796	Phc2	protein_coding	ENSMUST00000106079	Phc2-202	protein_coding
ENSMUSG00000028796	Phc2	protein_coding	ENSMUST00000148723	Phc2-211	retained_intron
ENSMUSG00000028797	Tmem234	protein_coding	ENSMUST00000137090	Tmem234-205	nonsense_mediated_decay
ENSMUSG00000028797	Tmem234	protein_coding	ENSMUST00000174350	Tmem234-218	retained_intron
ENSMUSG00000028798	Eif3i	protein_coding	ENSMUST00000102593	Eif3i-201	protein_coding
ENSMUSG00000028798	Eif3i	protein_coding	ENSMUST00000136843	Eif3i-203	retained_intron
ENSMUSG00000028798	Eif3i	protein_coding	ENSMUST00000143384	Eif3i-204	retained_intron
ENSMUSG00000028799	Zfp362	protein_coding	ENSMUST00000106072	Zfp362-202	protein_coding
ENSMUSG00000028800	Hdac1	protein_coding	ENSMUST00000102597	Hdac1-201	protein_coding
ENSMUSG00000028800	Hdac1	protein_coding	ENSMUST00000125718	Hdac1-202	retained_intron
ENSMUSG00000028800	Hdac1	protein_coding	ENSMUST00000145628	Hdac1-206	retained_intron
ENSMUSG00000028803	Nipal3	protein_coding	ENSMUST00000102549	Nipal3-201	protein_coding
ENSMUSG00000028807	Zbtb8a	protein_coding	ENSMUST00000030610	Zbtb8a-201	protein_coding
ENSMUSG00000028809	Srrm1	protein_coding	ENSMUST00000105861	Srrm1-203	protein_coding
ENSMUSG00000028811	Yars	protein_coding	ENSMUST00000106054	Yars-201	protein_coding
ENSMUSG00000028811	Yars	protein_coding	ENSMUST00000128287	Yars-202	retained_intron
ENSMUSG00000028811	Yars	protein_coding	ENSMUST00000146106	Yars-206	retained_intron
